system:index,BAft2acre,Defol17abs,DefolMean,DefolSD,DefolSD3x3,HotSpot,OakDefolMe,OakDefolSD,PropOak,SmplPnt,TYPE_ABREV,YEAR_COMPL,harv,hotplot,latitude,longitude,m_evi_2000_2010_h12_16d,m_evi_2000_2010_h12_full,m_evi_2000_2010_h13_16d,m_evi_2000_2010_h13_full,m_evi_2005_2015_h12_16d,m_evi_2005_2015_h12_full,m_evi_2005_2015_h13_16d,m_evi_2005_2015_h13_full,m_ndvi_2000_2010_h12_16d,m_ndvi_2000_2010_h12_full,m_ndvi_2000_2010_h13_16d,m_ndvi_2000_2010_h13_full,m_ndvi_2005_2015_h12_16d,m_ndvi_2005_2015_h12_full,m_ndvi_2005_2015_h13_16d,m_ndvi_2005_2015_h13_full,m_reanalysis,m_sr_2000_2010_h12_16d,m_sr_2000_2010_h12_full,m_sr_2000_2010_h13_16d,m_sr_2000_2010_h13_full,m_sr_2005_2015_h12_16d,m_sr_2005_2015_h12_full,m_sr_2005_2015_h13_16d,m_sr_2005_2015_h13_full,m_tcg_2000_2010_h12_16d,m_tcg_2000_2010_h12_full,m_tcg_2000_2010_h13_16d,m_tcg_2000_2010_h13_full,m_tcg_2005_2015_h12_16d,m_tcg_2005_2015_h12_full,m_tcg_2005_2015_h13_16d,m_tcg_2005_2015_h13_full,.geo
0000000000000000000f,100,-0.165315,1,0,0.183668,6,NA,NA,0,89,WpHd,0,N,6 89,42.42098915,-72.24204813,-0.59416054,-0.476436416,-0.072373771,-0.042837553,0.053185898,-0.027884637,0.258596345,0.086076814,-0.097499246,-0.290258529,0.170383822,-0.01626097,-0.365894133,-0.189597381,-0.155273491,-0.046613685,-0.165315199,0.216217696,-0.463328332,0.395261939,-0.152290881,-0.702806328,-0.656405353,-0.318330053,-0.378792383,-0.845296147,-0.513383403,-0.254402172,-0.085856898,-0.310956979,-0.198176071,-9.29E-04,-0.05493728,"{""type"":""Point"",""coordinates"":[-72.24204941244766,42.42098193391017]}"
33,100,-0.526389,1.8,0.918936583,0.288667,1,1.75,0.5,0.4,20,WpHd,0,N,1 20,42.32271935,-72.38631338,-0.890916225,-0.627906558,-0.550967341,-0.391754509,-1.056106026,-0.828982602,-0.993165543,-0.780366892,0.428217503,0.642528522,0.61432888,0.763472989,-0.578858223,-0.496125284,-0.713943383,-0.536268714,-0.526389408,0.47162447,0.209344876,0.599424279,0.330811409,-1.364131701,-1.175243599,-1.412935429,-1.046907023,-0.718101035,-0.57191972,-0.402902595,-0.356337003,-1.301029397,-0.959804545,-1.264115706,-0.934666261,"{""type"":""Point"",""coordinates"":[-72.38631440713611,42.32270988466663]}"
34,130,-1.45289,1.538461538,0.877058019,0.304444,1,1.5,0.534522484,0.615384615,21,WpHd,0,N,1 21,42.32213713,-72.38764899,-1.366834968,-1.147902244,-0.978801305,-0.858772031,-1.646064273,-1.299723102,-1.383333721,-1.167643306,0.464951611,0.494402232,0.615792251,0.525049905,-0.635696735,-0.45289462,-0.64983933,-0.462259641,-1.452885056,0.693391904,0.137277764,0.719054626,0.228933581,-1.534906017,-1.238535891,-1.546889878,-1.052943724,-1.472063462,-1.257611582,-1.085871354,-0.99531471,-1.924291466,-1.522175803,-1.730330084,-1.426270934,"{""type"":""Point"",""coordinates"":[-72.38764772965419,42.3221286601057]}"
35,90,-0.28703,1.666666667,0.866025404,0.21426,1,2,0.816496581,0.444444444,22,WpHd,0,N,1 22,42.32180723,-72.38587346,-1.181963288,-0.886608833,-0.713976255,-0.646284149,-1.206538002,-0.979087766,-1.065440429,-0.825160372,-0.047357642,0.363332802,0.157320936,0.375720218,-0.803374767,-0.606346774,-0.825315982,-0.583526633,-0.287030029,-0.579056147,-0.315619692,-0.287904787,-0.18722549,-1.849226829,-1.41806613,-1.915826869,-1.259063063,-1.06238163,-0.802945327,-0.622625431,-0.592691917,-1.519853943,-1.208439971,-1.411049948,-1.071888803,"{""type"":""Point"",""coordinates"":[-72.38587328703773,42.32179896271771]}"
36,140,-1.65866,1.071428571,0.267261242,0.230522,1,1.2,0.447213595,0.357142857,23,WpHd,0,N,1 23,42.3198549,-72.38579395,-1.587708325,-1.473474328,-1.445005531,-1.488305674,-2.048495042,-1.441341658,-2.01534963,-1.50260604,-0.140493326,-0.066843553,-0.188507364,-0.224919513,-1.166691439,-0.828176439,-1.340722821,-1.0306218,-1.658656597,-1.238956949,-0.92516633,-0.939384683,-0.874852438,-2.380822105,-1.908480393,-2.39540488,-1.836772488,-1.798880184,-1.591905764,-1.702103249,-1.65884916,-2.169817446,-1.652372694,-2.22566485,-1.738163736,"{""type"":""Point"",""coordinates"":[-72.3857929481407,42.319846747698165]}"
0000000000000000003b,120,-0.524631,1.25,0.621581561,0.217449,1,NA,NA,0,28,WpHd,0,N,1 28,42.32101537,-72.38161226,-1.017778014,-0.696467579,-0.607623466,-0.363835748,-1.016478145,-0.682259699,-0.764348705,-0.424243631,0.226821997,0.322945244,0.370996002,0.391610969,-0.694643177,-0.436161554,-0.632166485,-0.359152721,-0.524630917,0.135592039,-0.105524821,0.281818313,0.053911362,-1.580888379,-1.119648209,-1.379922803,-0.831639834,-1.097837491,-0.591897337,-0.654738381,-0.2925574,-1.386294353,-0.94519724,-1.091038471,-0.659554814,"{""type"":""Point"",""coordinates"":[-72.38161351826109,42.321007372176744]}"
46,130,-2.10647,2.923076923,1.037749043,0.27337,1,3.272727273,0.646669791,0.846153846,39,WpHd,0,N,1 39,42.31645468,-72.37941316,-1.723077952,-1.906443308,-1.482817987,-1.680777162,-1.53289495,-1.484350241,-1.411906011,-1.401585577,-0.589029194,-0.610598402,-0.522804491,-0.590923833,-0.89875242,-0.897659747,-1.002600595,-0.969755601,-2.106468678,-1.876277016,-1.877814506,-1.43491583,-1.555533476,-2.133987868,-2.068087165,-2.117929617,-1.827028788,-2.053036927,-2.226789496,-1.978639113,-2.066720922,-1.798057855,-1.794383585,-1.82506905,-1.801923543,"{""type"":""Point"",""coordinates"":[-72.37941137697949,42.31644408273235]}"
0000000000000000006a,100,-1.46424,1.8,0.788810638,0.185402,1,2,1,0.5,75,WpHd,0,N,1 75,42.31326021,-72.37711879,-1.449724186,-1.584538054,-1.234921769,-1.516333797,-1.204437103,-1.220613692,-1.050399689,-1.087679518,-0.556680446,-0.245618778,-0.619842516,-0.454582224,-0.767016319,-0.789243795,-0.916459819,-0.904340138,-1.464241346,-1.219965964,-1.2097184,-0.95739939,-1.180421769,-2.146910032,-1.94458372,-2.035508226,-1.682428144,-1.574938798,-1.736096802,-1.465411386,-1.718252529,-1.441303311,-1.427016823,-1.373803324,-1.360090228,"{""type"":""Point"",""coordinates"":[-72.37711606566947,42.31325112767741]}"
75,110,-2.06788,1.454545455,0.687551651,0.147271,1,1.625,0.744023809,0.727272727,86,WpHd,0,N,1 86,42.3131518,-72.38547066,-1.572701318,-1.49326703,-1.124988741,-1.254222542,-1.839047398,-1.703169029,-1.68094873,-1.551351142,0.0207142,0.153439355,0.255142114,0.152926998,-1.122560389,-0.895254277,-1.232455118,-0.902188253,-2.067876816,-0.585443109,-0.860677642,-0.303064402,-0.668194319,-2.08346828,-1.505160201,-2.127679809,-1.37548716,-1.669573533,-1.512646347,-1.307399898,-1.340395954,-2.056946013,-1.893913308,-1.949486328,-1.765920148,"{""type"":""Point"",""coordinates"":[-72.38547076119016,42.313141512532326]}"
77,100,-1.1815,1.4,0.516397779,0.393971,1,1.75,0.5,0.4,88,WpHd,0,N,1 88,42.31058579,-72.37464438,-0.778269221,-0.962376637,-0.703196572,-1.059501887,-1.160675086,-0.297686574,-1.190027144,-0.292727194,0.203782828,0.372381123,0.241412984,0.165563253,-1.001722177,-0.641674751,-1.228142052,-0.697508948,-1.181500244,-0.590930126,-0.627547206,-0.475179746,-0.663042406,-1.897496071,-1.449995762,-2.0611681,-1.289923488,-0.816224179,-1.044455582,-0.812832803,-1.183247143,-1.364696928,-0.421013396,-1.470798536,-0.421338551,"{""type"":""Point"",""coordinates"":[-72.37464052476125,42.31057876960362]}"
0000000000000000007b,140,-0.960942,2,1.240347346,0.303916,1,3.333333333,0.516397779,0.428571429,92,WpHd,0,N,1 92,42.31120336,-72.38690145,-0.844150049,-1.178979522,-0.732812789,-1.17930826,-1.495781238,-1.589347454,-1.660034224,-1.708641149,0.064187908,-0.045964648,-0.002098904,-0.305703312,-0.844503487,-0.710877072,-1.224097893,-1.057874304,-0.960941845,-0.530398192,-0.948481513,-0.479834893,-0.983568437,-2.141961222,-1.790072839,-2.358979354,-1.822252638,-1.02029498,-1.246938041,-0.927231189,-1.264795644,-1.733567117,-1.785877215,-1.923342056,-1.923066251,"{""type"":""Point"",""coordinates"":[-72.38690155880366,42.311195347670726]}"
0000000000000000007c,170,-1.29032,1.176470588,0.392952624,0.216143,1,1.666666667,0.577350269,0.176470588,93,WpHd,0,N,1 93,42.30935559,-72.37696029,-0.462491976,-0.982289452,-0.692516651,-1.262513152,-0.58432038,-0.246097659,-0.873890268,-0.611767123,0.092062697,0.193486829,-0.29390239,-0.250458311,-0.573122865,-0.357324766,-1.080913266,-0.745916819,-1.290322542,-0.085137825,-0.359286752,-0.285104368,-0.658093158,-1.496850856,-0.937079298,-1.722540663,-1.036575387,-0.700041196,-1.111818413,-0.959699442,-1.400194711,-0.88082503,-0.442070795,-1.187219143,-0.784866891,"{""type"":""Point"",""coordinates"":[-72.37696177774139,42.30934782683976]}"
0000000000000000007d,100,-2.41302,1.7,0.483045892,0.377424,1,1.857142857,0.377964473,0.7,94,WpHd,0,N,1 94,42.30857546,-72.37723063,-2.351464763,-2.480057262,-2.475576267,-2.589572754,-2.45962772,-1.675777792,-2.687115664,-1.93760737,-0.95404917,-0.847411208,-1.26030586,-1.057187394,-1.873478241,-1.519202215,-2.273785448,-1.828292574,-2.413016849,-1.574900225,-1.611736172,-1.58266823,-1.573064958,-2.779589971,-2.043460085,-2.999621953,-2.094099045,-2.331958274,-2.531658693,-2.742717462,-2.870180164,-2.777486917,-1.895333125,-3.224876177,-2.249852646,"{""type"":""Point"",""coordinates"":[-72.3772316606429,42.308569037949724]}"
0000000000000000007f,110,-1.21644,1.727272727,0.786245393,0.193376,1,2.142857143,0.690065559,0.636363636,96,WpHd,0,N,1 96,42.30852524,-72.38291651,-0.684997648,-1.145693587,-0.452038947,-0.795659301,-1.648033898,-1.559834578,-1.375546627,-1.442952125,0.087562301,-0.113262846,0.205576911,0.044794219,-1.167849437,-1.071292423,-1.137870098,-1.136167334,-1.216440105,-0.305209639,-0.842265237,-0.189812822,-0.588151994,-2.174376527,-1.973635829,-2.150132741,-1.788402413,-0.57244285,-1.074285412,-0.416248569,-0.812379839,-1.812029926,-1.782927818,-1.632299711,-1.730083587,"{""type"":""Point"",""coordinates"":[-72.38291465833306,42.308517125948114]}"
80,100,-1.05367,1.1,0.316227766,0.307363,1,1.5,0.707106781,0.2,97,WpHd,0,N,1 97,42.30820311,-72.3841618,-0.880858773,-1.155374498,-0.475017323,-0.813833872,-1.76078288,-1.679500035,-1.39857199,-1.404272169,-0.02498432,0.193514334,0.232591258,0.285405187,-1.306992051,-1.079003304,-1.229274953,-1.059741285,-1.053669082,-0.501570001,-0.67636385,-0.268247338,-0.525647235,-2.202746956,-1.929523443,-2.070656438,-1.691669323,-0.922396943,-1.235812296,-0.559868386,-0.918789467,-2.061035438,-1.958359407,-1.790923748,-1.727773275,"{""type"":""Point"",""coordinates"":[-72.38415830094144,42.30819411361688]}"
82,110,-1.90171,1.272727273,0.467099366,0.288893,1,2,NA,0.090909091,99,WpHd,0,N,1 99,42.30715116,-72.37999155,-1.758698731,-2.014658936,-1.551797905,-1.81120054,-1.592844287,-1.137470178,-1.36266088,-1.181946603,-0.802566599,-0.641765829,-0.94032291,-0.678020851,-1.181481842,-1.175977478,-1.27646554,-1.34583528,-1.901714113,-1.497497008,-1.44424486,-1.395455627,-1.3113843,-1.858089377,-1.82353162,-2.003155476,-1.820192683,-1.940780998,-2.056623653,-1.918240425,-1.979007316,-1.787930887,-1.308485176,-1.723762467,-1.419314619,"{""type"":""Point"",""coordinates"":[-72.37998883544378,42.30714431720603]}"
83,110,-0.646816,1.272727273,0.646669791,0.240435,6,1,NA,0.090909091,0,WpHd,0,N,6 0,42.43509485,-72.23750131,-1.305213958,-0.855986553,-0.946327412,-0.566989426,-0.640617098,-0.417030815,-0.489094759,-0.221280789,-0.403446418,-0.107806544,-0.254242457,-0.066804969,-0.907689264,-0.418261526,-0.87225947,-0.361727831,-0.646816478,-0.644238519,-0.837530543,-0.476089899,-0.658573427,-1.690852184,-1.209952654,-1.365740274,-0.848224975,-1.168082456,-0.846382179,-0.839554597,-0.590396224,-0.824185653,-0.57340153,-0.680623292,-0.379749585,"{""type"":""Point"",""coordinates"":[-72.23750092563108,42.43508458157462]}"
0.00E+00,140,-1.30957,1.142857143,0.36313652,0.296312,4,NA,NA,0,74,WpHd,0,N,4 74,42.41425572,-72.33071197,-0.933842753,-1.172643429,-0.875932749,-0.921015429,-0.859818011,-0.773858846,-0.668197048,-0.737367994,-0.248012609,-0.244364778,-0.309260092,-0.168367578,-1.057612549,-0.701872345,-1.040438644,-0.722657998,-1.309573531,-0.159149725,-0.544922046,-0.186595752,-0.4166641,-1.699970643,-1.295247189,-1.436389712,-1.175550677,-1.094823684,-1.265971527,-1.009415344,-0.959546421,-1.109417312,-0.9932885,-0.856058583,-0.925873687,"{""type"":""Point"",""coordinates"":[-72.33070995970698,42.414246547018266]}"
107,140,-0.355831,1,0,0.295821,3,NA,NA,0,7,WpHd,0,N,3 7,42.37705182,-72.33758906,-1.231748451,-0.850364198,-0.804733851,-0.500994615,-0.886263218,-0.6379513,-0.741104452,-0.566597275,-0.625331244,-0.749882326,-0.455729853,-0.586909124,-0.767943435,-0.561681845,-0.852156367,-0.625443188,-0.355830934,-0.063650575,-0.310439845,0.031269115,-0.106853532,-1.322936393,-0.938698077,-1.106780914,-0.763558506,-1.204684024,-0.752107444,-0.778705333,-0.422664526,-1.161075045,-0.777111148,-0.942014983,-0.672296386,"{""type"":""Point"",""coordinates"":[-72.33758738768013,42.37704153182142]}"
123,120,0.198431,1.833333333,1.267304465,0.4526,3,3.5,0.577350269,0.333333333,35,WpHd,0,N,3 35,42.37647447,-72.34043783,-0.169344411,-0.07014007,-0.22424458,-0.095556383,-0.683832412,-0.5863614,-0.82673489,-0.606183506,0.214223445,0.364878122,0.097809917,0.273165652,-0.688419791,-0.608062905,-0.997121331,-0.734631841,0.198431104,-0.203634617,-0.146465612,-0.208799158,-0.100912968,-1.80544332,-1.302091465,-1.711722556,-1.120115227,-0.042395035,0.001806321,-0.118158059,-0.033821457,-0.810079172,-0.703397499,-0.939421454,-0.711727373,"{""type"":""Point"",""coordinates"":[-72.34043468829248,42.37646733725667]}"
124,160,-2.37012,2.4375,1.209338662,0.538321,3,3.090909091,0.831209415,0.6875,36,WpHd,0,N,3 36,42.37456586,-72.33315656,-0.426141866,-0.849905822,-0.636952028,-0.731793652,-0.18184858,-0.850440901,-0.576646703,-1.237601887,0.620328222,0.101805391,0.416243435,0.028233593,-0.233059649,-0.358985645,-0.744170872,-0.788133925,-2.370120525,0.213687082,-0.621094189,0.088633213,-0.556467491,-1.29750144,-0.654680076,-1.34548816,-0.687742919,-0.303777542,-0.888069386,-0.546773979,-0.795048027,-0.440981736,-0.921542346,-0.821450706,-1.295303915,"{""type"":""Point"",""coordinates"":[-72.33315465241792,42.37455837000556]}"
0000000000000000013b,160,-0.518008,1.0625,0.25,0.42396,3,NA,NA,0,62,WpHd,0,N,3 62,42.36711306,-72.34368963,-0.083699093,-0.442900579,-0.108200684,-0.379589628,-0.256445687,-0.865537696,-0.440821023,-0.771203124,0.089568323,0.159609972,0.044396831,0.107867126,-0.698383342,-0.43002445,-0.834458269,-0.494336396,-0.518008391,0.656857853,0.172399436,0.57746557,0.160331799,-1.124828476,-0.775804011,-1.143583411,-0.698425367,-0.109683309,-0.487412098,-0.153792734,-0.416456317,-0.525921199,-1.143223588,-0.659704881,-0.994691851,"{""type"":""Point"",""coordinates"":[-72.34368689507646,42.3671047729559]}"
0000000000000000013c,50,-0.214254,1,0,0.346348,3,NA,NA,0,63,WpHd,0,N,3 63,42.36672519,-72.34458085,-0.528101454,-0.887332288,-0.25535607,-0.615996987,-0.34044773,-0.262893576,-0.073451152,-0.21478879,-0.136260456,-0.318479788,0.052134705,-0.178737241,-0.091914265,-0.038674708,-0.048674749,-0.1301339,-0.21425377,0.686863714,-0.116856959,0.676629422,-0.006294822,-0.535881831,-0.666542158,-0.365082846,-0.506094682,-0.646926121,-0.887228206,-0.343993717,-0.63847695,-0.610457541,-0.480261452,-0.251803621,-0.372804868,"{""type"":""Point"",""coordinates"":[-72.34457904168734,42.36671649141396]}"
144,140,-0.929838,1.857142857,1.292412345,0.294387,3,2,1,0.214285714,71,WpHd,0,N,3 71,42.36745222,-72.34848913,-0.145958633,-0.718552858,-0.072796622,-0.647190315,0.074038246,-0.217277539,-0.163472161,-0.533163357,-0.068774151,0.184299309,-0.085123429,0.212932476,-0.776941994,-0.563098361,-1.0398915,-0.826698327,-0.929838287,0.463766773,0.105703218,0.437267303,0.118751791,-1.341367144,-0.913943493,-1.398482427,-1.051543657,-0.108960313,-0.727291893,-0.018072802,-0.656990148,-0.185622703,-0.385888826,-0.381189994,-0.663637369,"{""type"":""Point"",""coordinates"":[-72.34848845511476,42.3674437344867]}"
159,170,-0.996532,1.470588235,1.007326105,0.421194,3,1.666666667,0.577350269,0.176470588,95,WpHd,0,N,3 95,42.36267928,-72.3406907,-1.083571937,-1.970029595,-0.663903624,-1.3677893,-0.580054116,-0.448843379,-0.586680122,-0.438330206,-0.117215115,-0.494254974,0.046643629,-0.300029786,-0.510300523,-0.293857501,-0.575239922,-0.328305481,-0.996532345,1.10220799,-0.086896391,1.085766319,0.028137171,-0.641129141,-0.577287994,-0.666219061,-0.514721327,-1.251897176,-2.093713896,-0.859584302,-1.511478698,-1.087491,-0.813744716,-1.021961452,-0.765827416,"{""type"":""Point"",""coordinates"":[-72.34068921937036,42.36267176412819]}"
0000000000000000015a,120,-0.155121,1.25,0.452267017,0.974032,3,1.428571429,0.534522484,0.583333333,96,WpHd,0,N,3 96,42.36157303,-72.34069671,-1.054217732,-1.029452129,-0.776782249,-0.707058282,-0.990900346,-1.132554339,-1.01771932,-1.127386187,0.140557053,0.21457383,0.487628156,0.348500842,-1.160073423,-0.958851385,-1.28223966,-1.036161346,-0.155121035,-0.305832492,-0.353716784,-0.027553601,-0.211465421,-2.054670037,-1.817762073,-1.939094184,-1.595642597,-0.868263773,-1.072497939,-0.57549376,-0.771966482,-1.292427523,-1.38236946,-1.324698653,-1.377663177,"{""type"":""Point"",""coordinates"":[-72.34069817964273,42.36156490868223]}"
0000000000000000015e,160,-2.07862,1.1875,0.543905629,0.198577,6,2,1,0.1875,90,WpHd,0,N,6 90,42.42046362,-72.24071701,-2.284682867,-1.820848516,-1.341128345,-1.064858423,-1.94349541,-2.122181154,-1.294698823,-1.538435988,-0.920185442,-1.103967522,-0.611355795,-0.76598728,-1.244012786,-1.302955281,-0.90130914,-1.037047974,-2.078616307,-1.537520846,-1.75669616,-1.086747408,-1.277050354,-2.416114715,-2.242692345,-1.850399754,-1.770491009,-2.093039042,-1.870657951,-1.407464191,-1.233192835,-2.218330411,-2.286020671,-1.590220956,-1.775071385,"{""type"":""Point"",""coordinates"":[-72.24071765576734,42.42045370463246]}"
0000000000000000016d,170,-0.787455,2.117647059,1.11143786,0.16556,5,2.75,0.957427108,0.235294118,5,WpHd,0,N,5 5,42.35434262,-72.27664141,-1.188680261,-0.945854375,-0.74843083,-0.652561273,-1.095211719,-0.796691182,-0.936806935,-0.742043479,-0.70917663,-0.488516555,-0.480001426,-0.370062728,-0.871660828,-0.52251549,-0.772890459,-0.567471632,-0.787454545,-0.93591583,-1.16226653,-0.643811257,-0.875050608,-1.622651175,-1.132244181,-1.361032623,-0.924503641,-1.199302724,-0.857802198,-0.841418185,-0.619314828,-1.313171671,-0.919304465,-1.194166168,-0.91207284,"{""type"":""Point"",""coordinates"":[-72.27664299560176,42.35433255075083]}"
175,110,-1.27688,1.545454545,0.820199532,0.406042,5,2,1,0.272727273,14,WpHd,0,N,5 14,42.3533792,-72.28038115,-1.41177814,-1.220722949,-1.148909871,-0.947725989,-1.603788181,-1.423967888,-1.375730347,-1.282351533,-0.563100117,-0.449333221,-0.500868011,-0.384005555,-1.125692542,-0.911155349,-1.061227356,-0.876181122,-1.276879787,-1.192334185,-1.553250759,-0.854479038,-1.179307081,-2.296072538,-2.003893233,-2.017903144,-1.709507936,-1.448825235,-1.325416771,-1.301211583,-1.154375917,-1.807549728,-1.564368277,-1.682147734,-1.514548181,"{""type"":""Point"",""coordinates"":[-72.28038220279795,42.35337187594894]}"
000000000000000001cc,170,-1.17602,1.294117647,0.587867532,0.207173,4,1.4,0.547722558,0.294117647,22,WpHd,0,N,4 22,42.42004741,-72.33059065,-0.663483718,-0.335140388,-0.553366503,-0.357564982,-1.303815953,-1.160186592,-1.038039445,-1.07221133,-0.013090676,0.64011544,0.025521957,0.460397852,-0.43214649,-0.164295606,-0.327242544,-0.29185018,-1.176024818,-0.220004053,-0.024593293,-0.081702273,-0.028352591,-1.636317753,-1.115058347,-1.40840313,-0.968685185,-0.743656247,-0.398917053,-0.616090662,-0.413755586,-1.551295151,-1.396907725,-1.279938788,-1.289775745,"{""type"":""Point"",""coordinates"":[-72.33058780919755,42.42003727411229]}"
000000000000000001cd,50,-1.05881,1,0,0.167558,4,NA,NA,0,23,WpHd,0,N,4 23,42.41979187,-72.33219372,-0.469539184,-0.361573821,-0.236565939,-0.18479677,-0.764609518,-0.282013259,-0.288711633,-0.216096437,0.162825659,0.376033599,0.169035808,0.233550702,-0.452035492,-0.028032407,-0.359147635,-0.207474639,-1.058810446,1.037080534,0.458365336,0.806793215,0.47764937,-0.60638852,-0.133431082,-0.246076475,0.014282489,-0.415959278,-0.325489388,-0.212860074,-0.143911821,-1.164298175,-0.486819292,-0.545620035,-0.349067756,"{""type"":""Point"",""coordinates"":[-72.33219255599701,42.41978147062497]}"
000000000000000001ce,110,-1.32597,1.909090909,0.831209415,0.210904,4,2.25,0.707106781,0.727272727,24,WpHd,0,N,4 24,42.41959345,-72.33112706,-0.921338366,-0.950910116,-0.898899895,-1.02335152,-1.691754626,-1.232562854,-1.600027896,-1.358997555,-0.618134506,-0.404565725,-0.65636042,-0.630790405,-1.188322418,-0.696144532,-1.362033007,-1.075614025,-1.325965047,-2.177547115,-1.72902487,-1.605188575,-1.44037392,-2.592732524,-1.932050232,-2.329104223,-1.795598368,-1.0409212,-1.121921726,-1.024586622,-1.238013927,-2.020606345,-1.558020609,-1.935118786,-1.697393797,"{""type"":""Point"",""coordinates"":[-72.33112772714989,42.41958339366333]}"
000000000000000001cf,60,-1.08485,2,1.095445115,0.209168,4,3,0,0.333333333,25,WpHd,0,N,4 25,42.41999476,-72.33477303,-0.905948888,-0.819415166,-0.897692211,-0.802500379,-1.190608651,-0.729239998,-0.849033569,-0.806746432,-0.133927549,-0.128412034,-0.277634957,-0.279886193,-0.441596727,-0.028542668,-0.542815208,-0.349734916,-1.084852721,-0.681960584,-0.837338339,-0.527105937,-0.658808628,-1.789302307,-1.05004916,-1.428545007,-0.912529085,-1.017803474,-0.979168332,-1.049673833,-0.98969281,-1.51579448,-1.06824004,-1.120386111,-1.102168822,"{""type"":""Point"",""coordinates"":[-72.33477086674489,42.419986175614625]}"
000000000000000001d0,90,-1.67262,1.444444444,0.881917104,0.575325,4,3,0,0.222222222,26,WpHd,0,N,4 26,42.41980084,-72.33521901,-0.870725813,-1.000944318,-0.85822863,-0.933096312,-1.389861617,-1.066392185,-0.973634566,-1.094034477,0.003360657,-0.130470138,-0.103114283,-0.251857783,-0.610887665,-0.125898649,-0.630419645,-0.472407434,-1.672621621,-0.201619765,-0.649226562,-0.126860884,-0.48339947,-1.566590527,-0.949595537,-1.213012744,-0.884179967,-0.939648381,-1.073556065,-0.97176574,-1.047785551,-1.837949955,-1.431483028,-1.33042342,-1.38235984,"{""type"":""Point"",""coordinates"":[-72.3352194991209,42.419794751203696]}"
1.00E+03,110,-0.83471,1.272727273,0.467099366,0.20161,4,1.333333333,0.516397779,0.545454545,45,WpHd,0,N,4 45,42.4184826,-72.32962062,0.332080445,-0.153392694,0.061556874,-0.40791403,-0.552459194,-0.23652061,-0.514130001,-0.513005587,0.582284657,0.437791969,0.263204712,0.1226102,-0.215637055,0.136206992,-0.370533328,-0.293480672,-0.834710053,-0.05444734,-0.412999216,-0.161573187,-0.462568404,-1.604618713,-1.211428505,-1.630648948,-1.28153989,0.080649679,-0.334464751,-0.138895566,-0.55905794,-0.98027985,-0.570592598,-0.846850824,-0.800506513,"{""type"":""Point"",""coordinates"":[-72.32962190806529,42.41847407969086]}"
